address,year,day,length,weight,count,looped,neighbors,income,label
1PzwmD2DGAT194uiUbZxDdQWhuwMGVsr2T,2016,207,144,0.262197061,4084,0,1,250000000,princetonLocky
1GK2TXroSQWz7wngTdwj7sfdgV4rbmp6h9,2016,210,8,0.375,1,1,3,400000000,princetonLocky
1P3y5Bp7T6GBZWzSqz68nxkZN3QP1E6Ljy,2016,49,144,0.028145804,4198,0,1,50000000,princetonLocky
1CGMjNi8DgQWSNGJoFibhkDcjJpNzadRbs,2016,133,2,0.023809524,1,0,2,150000000,princetonLocky
1M57oKW5sPuBmErPidVJs8PCXWCEPkPagz,2016,96,0,0.5,1,0,1,415617000,princetonLocky
1N4NxfBDmpz2ZJHwak5n7HqjzPmrW5vrYv,2016,91,4,0.033671092,7,0,2,300000000,princetonLocky
1DwLkjRrbEg8EiHStv5pNPou37H8qxXySj,2016,68,2,0.5,1,0,2,200000000,princetonLocky
1LTJ1TycwMuYxoLAokLsmkFhuY3XWHz6m7,2016,78,144,0.185722303,4743,0,1,300000000,princetonLocky
1Kk1hp5xuz1sUhWUvTsju2WVXJVpPTuY1A,2016,96,6,0.0625,1,0,2,150000000,princetonLocky
1As7uyd5RZheT4ziC5a4eTwHLVXWrdRWQq,2016,96,0,0.5,1,0,2,100000000,princetonLocky
1FVxxqr7ftVZAJhe5GCRRd4BpzgzMFT5F2,2016,104,20,2.04E-07,1,0,2,300000000,princetonLocky
1JBZQQojJEpqnv6ZtgXb4NhzWZpL2ZVAjj,2016,49,0,0.25,1,0,1,100000000,princetonLocky
1L72MuvESscAHxP6K1Pr6XggNmH74DCLqQ,2016,81,4,0.25,1,0,1,50000000,princetonLocky
17PmrRpPVgsUNfZ38ETvMcn2nJ7g2Cb5Sn,2016,228,0,1,1,0,1,400000000,princetonLocky
1Ba6mozmB7beR6GoFgWFWfK9FeQdSN8gVi,2016,242,144,1.573717437,3410,3,2,200000000,princetonLocky
1GsW7thFWMaL8TaEhRfvqGBGHovyBhkgxK,2016,133,2,0.5,1,0,1,150000000,princetonLocky
1BiVuFq5HLkZpaTR2kCxkMuDHPwMj3251n,2016,90,144,0.27204108,3260,0,2,100000000,princetonLocky
1BtuWegkMdjzSo2qQ9q7n7BXGDAGkDcKkx,2016,82,4,0.5,2,0,1,100000000,princetonLocky
16mrfFZ7KabamaV7oCJipJbkdbZmCnQbxd,2016,57,0,1,1,0,1,100000000,princetonLocky
1DLmX5MBGHiwMRsaJVdH7qKd2KedUsVgM4,2016,86,2,1,1,0,1,100000000,princetonLocky
1BNr4zVhZGi9sZj8e7A6JJpwchLuEFckGc,2016,230,16,0.000390625,1,0,1,400000000,princetonLocky
1GNWANeKgDrEc6exFtjAzWZRfx71uJvo72,2016,264,8,0.092592593,2,0,1,150000000,princetonLocky
17aBGBr6DgNY8S7yST8ZDNdG6rMtPPC8iT,2016,57,4,0.007440476,2,0,1,400000000,princetonLocky
13j6Rkaj4cUHngXT7Lyfrg85Zo85mpG3xi,2016,78,2,0.25,1,0,1,50000000,princetonLocky
1BP6WLwW1xR9riFygx5mua58f5ASB7PB9f,2016,131,4,0.5,1,0,2,150000000,princetonLocky
1GnmoP2Wr4zEeYKpdVgoibEEjD4hKtKmy8,2016,90,2,1,1,0,1,410000000,princetonLocky
18eqdPJTwpS8sdZfjdsLrtzwsY5qA46jxU,2016,98,144,0.005625685,3851,0,2,410000000,princetonLocky
1DVgrtJqwjURYMRTMtF7f1nK418xisQPuY,2016,239,0,0.5,1,0,2,100000000,princetonLocky
1MuU82uHXpbPNcAVJtuqwezELoVqnEzkif,2016,78,2,0.25,1,0,1,50000000,princetonLocky
1PdAYjXkV6ZVYZRsRn42oam7N5z8zXKN4A,2016,190,2,1,2,0,1,250000000,princetonLocky
1PLAdS9QpmYQVN1tPkjPRFgi4RHR1Mnhpc,2016,101,0,0.5,1,0,1,50000000,princetonLocky
1PNmtik5HHAsJEyaAu5QRicnsoPXkYCSct,2016,249,0,0.5,1,0,2,300000000,princetonLocky
1mepdy4GdUZi3haBXtyoFdMaMcKmArgwN,2016,250,54,0.001953125,1,0,1,100010000,princetonLocky
1LvSUTGdxyQc9KTcZBzPvR5Pd77YuJT1s2,2016,83,0,0.5,1,0,1,300000000,princetonLocky
16uZns6RjZtqaf61Ftteg3JWgbTZd93C6h,2016,50,0,0.5,1,0,1,50000000,princetonLocky
1QBcHE532LENdAuXncqbXsubyPNZbj9ZVn,2016,62,4,0.071428571,1,0,1,50000000,princetonLocky
1Kbxu2kEx4ye64VpVtwcBn2h4VwLT641v5,2016,94,10,0.03125,1,0,1,410000000,princetonLocky
1K2bibyX6pgW16ShyTyEz2xhGFJ6re7K1s,2016,54,144,0.007490322,1323,0,1,100000000,princetonLocky
1ERihncSkz4gyd6BGhuexcqAbWZKwSrHY7,2016,85,4,0.5,1,0,1,100000000,princetonLocky
1GqPuxdAcrZwATeY8ySPWoHdrnwWBZm16A,2016,89,12,0.5,1,0,1,300000000,princetonLocky
1N5s3S6chvZe5eE1sJrMBdNyWiopFTfXp1,2016,53,6,0.5,1,0,1,100000000,princetonLocky
1J6YkVZsvTpJPnwAnU9gqxF5aq5XW7zUWi,2016,79,14,0.005208333,1,0,1,50000000,princetonLocky
1PyAKMEpZxYF7WVKuRhgEEdZX6qti1qv6g,2016,68,144,0.094519159,4475,0,2,50000000,princetonLocky
1FqDV8Z3D5NVQgXCnA34HNxcsq7Uvv71h3,2016,48,12,9.37E-05,2,0,1,100000000,princetonLocky
1PC84jrN2h46PsrBsJgrtTd7WrsYT1rov9,2016,137,0,0.5,1,0,1,64997425,princetonLocky
1NQEsiMZeptSXofptQkeXH5kqEYv1q2o9i,2016,58,4,0.5,1,0,1,300000000,princetonLocky
1JAvvtoaf55NAmzGxnNYvVqhy2Th8i3zky,2016,238,0,0.5,1,0,1,200000000,princetonLocky
1MB2fP77DLWpywjVjieBdNEYcn7FCFa42J,2016,203,2,1,1,0,1,550000000,princetonLocky
1MhcysvT6y5jJkJDBD3AX1uNjmxuY5A3z6,2016,76,12,0.03125,1,0,2,50000000,princetonLocky
1HL4xPvkE82R87pbhV2QjZ4Crf2eqwN5gE,2016,231,0,1,1,0,1,400000000,princetonLocky
1BdbVK5ofRobHrJvVg5aYZc4w9mvDP77iW,2016,284,16,0.5,1,0,1,300000000,princetonLocky
1Euk8GM4zMSe3kHD4vG6za6ZcW7oCNSLjq,2016,81,144,0.003639182,3451,0,1,50000000,princetonLocky
1AjxCSfAwpgTCLcGbKxCZTVZ7AxDo2CUFb,2016,56,144,0.050511364,3888,0,1,49990000,princetonLocky
1JCQxcKtDvTmQ6fc9V7DmvDzYDzgevB7Qa,2016,155,144,0.117887781,3906,0,1,200000000,princetonLocky
1KYebWBhPByD8CJbqJEyPynKwCTCFb6fZb,2016,69,144,5.585145504,5673,1,1,5000000000,princetonLocky
1AUncuzniWbYGQEsaexgMbK5XLMiw8tGso,2016,218,144,0.280553114,3557,0,1,400000000,princetonLocky
1QE6KGjbMxcWwjAAB6TLxBTLM8pAnso7gT,2016,68,12,0.25,1,0,1,50000000,princetonLocky
19JAM6eBnHhTBaoFvfi6XjTweLSzQdhCMT,2016,253,0,0.5,1,0,1,200000000,princetonLocky
1HYU7NLavasr2A4d95dAwvT9eUXYL37dvB,2016,200,144,0.017434733,3766,0,1,50000000,princetonLocky
1JZ3rmBG9tjCyyjuF4eB2MjDpd7tShQLK3,2016,79,4,0.001190476,4,0,1,50000000,princetonLocky
193mQAmGKaV1cegv2RW3DroGy84QEywJYH,2016,50,6,0.5,1,0,1,800000000,princetonLocky
1CNXvg5HQkwwgfVm2kTG2rDy8S4rWA4ecx,2016,186,4,0.125,1,0,1,400000000,princetonLocky
1Pr4jp2RDvam4H4dgsVaMEPePoyJQGf9gC,2016,190,144,0.157704125,2105,0,2,250000000,princetonLocky
15WDfXrXLiBL7KE8uDRFdEkFsmirqrRaAL,2016,270,144,0.020046599,3427,0,2,300000000,princetonLocky
1Lz3JzZYc8SJDmkqmKmTUTVKHUwbs8xW2h,2016,70,144,2.039851763,5470,4781,1,400000000,princetonLocky
1AtKrptPURs9Xct77x3QFJdq3C98p8atj4,2016,245,6,0.25,1,0,1,550000000,princetonLocky
1GhqLBSywapYotbtp63HD7HZZMx9jxsh5G,2016,260,20,0.0078125,1,0,1,400000000,princetonLocky
1J2FboBudMMFeiV1FM9DTj6GvFuH63Psrg,2016,104,0,0.5,1,0,1,100000000,princetonLocky
1Knaro8pmcQBdH4Zo8EfLCYEWbk3GSx1Fh,2016,77,2,0.25,1,0,2,50000000,princetonLocky
1KQZMrCS5aD1HC92ph3Q2a8HGaMguNC2XF,2016,52,0,0.5,1,0,1,50000000,princetonLocky
1FZU9ngKwVxgGdquueoMiCjLNFRHarfUTM,2016,84,4,0.5,2,0,1,100000000,princetonLocky
1HZkPQPL9vNQ4SoQtTeCRXEazrvDryQwxt,2016,75,4,0.125,1,0,2,50000000,princetonLocky
1Jkafo2S8P2Yn2GqAMejUvpNndipUTQ5SZ,2016,267,8,0.125,1,0,1,300000000,princetonLocky
1Q6HR3SoMBUJpvQqMr6nKtp7S1Kw7LjWxB,2016,222,2,0.142857143,1,0,1,400858155,princetonLocky
16JjCKKR9Gk2P5HT63BW6ZPDSt3PfxhiSP,2016,155,4,5,5,0,1,500000000,princetonLocky
1DWMrmSvvaGruX9aPNpHEHaU7Gxsjnaswk,2016,57,144,0.29587455,7599,0,1,300040000,princetonLocky
18xpMTWcjpaiQwMUTVcsV8KET1NRERUrcc,2016,228,0,0.5,1,0,1,400000000,princetonLocky
16hSjnd3XBZLk9zHQdK2Fq2Mfgh7tFVtq4,2016,80,144,0.011941943,4189,0,1,50000000,princetonLocky
1G2RFZKpFu4h69idQrMe5FJdk8HifPhUK1,2016,99,0,0.5,1,0,1,300000000,princetonLocky
1KcaoNzr3nRKPj4z1aoSSbb1DAt58kHTz,2016,48,12,0.172003074,10,0,1,100000000,princetonLocky
1C9ARqCvs9JGbWpP7SG94Z2rywyjknra8U,2016,110,18,0.015625,1,0,1,110000000,princetonLocky
13CyijV1kA7yuXaGF1tMBXN1MqnHFPUUFp,2016,201,56,1.187877655,3,3,2,400000000,princetonLocky
18cNYYyQ95fDgJ8a6BgHzKW8hmv71RWar8,2016,73,2,1,1,0,1,50000000,princetonLocky
18Zk85YUvnudGKBbMfvUxm3ydtbTAhPbot,2016,196,144,1.340696217,3246,0,1,200000000,princetonLocky
1C7HhrongsvBFG8PsbprGu6ybJ26KQQ3TD,2016,48,14,0.125,1,0,1,50000000,princetonLocky
1AVcbgn3QJGJkDehF5LhcYhp81UZsZ9dWv,2016,42,144,0.012315082,1440,0,1,50000000,princetonLocky
1PUt9uY7Uqy3AKBAzi96C5QRZ1ey2CyuFf,2016,86,144,0.135629268,1432,0,1,100000000,princetonLocky
1HuJUFJUhSmE8zE1AZYwfp9uQ7y6egWsv2,2016,77,0,1,1,0,2,50000000,princetonLocky
1BK6ETAj958ZFEqs1jcKYuh5dKyN1Juw7y,2016,70,144,0.516854037,6863,6361,1,400000000,princetonLocky
1NnyD3HD7D84XqdxAc37dMLaqfKpt6iwsZ,2016,124,0,1,1,0,1,300000000,princetonLocky
1DoVD4aaohtGTUWWha16aYANckqFNDwsno,2016,112,0,0.5,1,0,1,510000000,princetonLocky
17T39CCoNFHXCU3Z7PKiVR71tzhuVx2y6q,2016,177,2,0.25,1,0,2,200000000,princetonLocky
17C32kmF3s6TX6ifZxGjL67k8fRdbQ3P99,2016,126,144,0.001613157,4932,0,1,150000000,princetonLocky
1BLxiekcmYBUUKpbX9QofKVV75j7oi6yTA,2016,84,144,0.027867221,2779,0,2,100000000,princetonLocky
1ALB9ZxcHM1RJ9YV7iRXANL63SRjy3ShsA,2016,75,26,0.006944444,2,0,1,50000000,princetonLocky
17Ghd3nMMR2XqbfH6rVtGMUboYH3C1FwW6,2016,91,0,0.5,1,0,1,510000000,princetonLocky
1BWS5xd4R2oGR81AsdTRJ6ofRG9wJudr2g,2016,120,0,1,1,0,2,150000000,princetonLocky
1EbXBthPrUxc8mChgVwM7iY5mFXVWBXbBR,2016,70,0,0.5,1,0,2,700000000,princetonLocky
17rTGdD5X4bSKw9DAQzqDJF7T7JbMxLkyA,2016,195,2,1,3,0,1,200000000,princetonLocky
1E9z5mbV8wg11M1cBGnXUmL86vxiGqPenM,2016,252,144,0.000782216,3475,0,1,200000000,princetonLocky
1PBbgFDKfyDSGzzQAN7BnFa27nwDJGKZDR,2016,48,144,0.015435262,6808,0,1,50000000,princetonLocky
1DuawTDVxu7TtxHGiC9hgXdLTo4r94X3dF,2016,47,68,2.42E-07,3,0,1,100000000,princetonLocky
1E77rdS7NFBVkWU4xWWmejpNnBtzVZRBuo,2016,61,10,5.39E-05,1,0,1,400000000,princetonLocky
1JHmeTUEEB99yvyw6iegichj7rMfWCt4qm,2016,77,0,0.142857143,1,0,2,50000000,princetonLocky
1Nh4fVjNZh5LF11TgyMyZxA35snXTpGRnN,2016,237,0,0.5,1,0,2,400990000,princetonLocky
15Px8K1bDDapUrAn92vv6yQVWWRf1ceDgZ,2016,85,6,0.5,1,0,1,100000000,princetonLocky
1PW6wA8dBwWaFbemN1tazCHUsE8nYwLMbb,2016,102,2,0.5,1,0,1,150000000,princetonLocky
17DASQQv1nnHUCJEhaMyRVS7jVWgVXBoFZ,2016,78,0,1,1,0,1,300000000,princetonLocky
1HEcTyBPUira7woEQg8C6Fypj5SbZrXeeF,2016,201,144,0.130655242,3624,0,1,250000000,princetonLocky
1GrAzjqhFC3VAXU2X88xfzZ8LvRo7Y2arj,2016,279,0,0.5,1,0,1,400000000,princetonLocky
1DNsi5EeKASzxK3jwLVdxiprXWvvzyMgj9,2016,88,144,0.965688991,2435,0,2,300000000,princetonLocky
16KKjMU9oCfcc9k32ZTe4BNyZ7t1iWgFXK,2016,272,2,0.25,1,0,1,300000000,princetonLocky
17UMqz6GS356fY5d5Rw9SFQwLnPRmZLTPM,2016,246,10,0.625,2,1,3,300000000,princetonLocky
1ndop3fzoYfmKN1iQQuCh3uFdESUFqKJd,2016,75,0,1,1,0,1,50000000,princetonLocky
13vryHwXxobT7wvw6Rt85rJUMtQ2VqQcSb,2016,92,2,0.25,1,0,1,100000000,princetonLocky
14EucmFMSVDz27iKE5Y9pzmFQFwDvYdfRo,2016,76,0,0.5,1,0,2,50000000,princetonLocky
19xhezoeCdRfkArdQpXHxJEVxmJTpPk7FF,2016,78,0,0.5,1,0,2,50000000,princetonLocky
1EZYAEX5XojxxJbQCRfqpu8yRrtn3Ezq9D,2016,120,6,0.008333333,2,0,1,150000000,princetonLocky
1CJqQ6QkM2yqyApZQBbKyZadS9VDBeb5cQ,2016,259,144,0.511917866,4910,3525,1,400000000,princetonLocky
1NmeGZJ9JgWYD1fk2KPaxLisgnyhPk7Gg8,2016,283,2,0.5,1,0,1,300000000,princetonLocky
1CRHjWQYG6AFjChNTrVw5y8TShEqVunoaw,2016,84,14,0.078125,2,0,3,410000000,princetonLocky
1L4DuwPG4z1XC6cKQWjj574zgjg5MTofai,2016,78,2,0.25,1,0,1,50000000,princetonLocky
1MshKChS7YzaCgQHQMdgquhDem1K2MP8uw,2016,246,0,0.5,1,0,1,300000000,princetonLocky
16AoBffzee5Vrk5eJq8JvtrGiuTWcih3fH,2016,68,24,1.01E-09,1,0,2,300000000,princetonLocky
1FrrQ67wcpDLisYaGshw54f2veHDzZTTQe,2016,78,144,0.025004102,2505,2505,2,250000000,princetonLocky
1HS8ub9UunUvKE6NgLz3WLwMMgjpotVQfp,2016,83,18,0.000177557,1,0,1,510000000,princetonLocky
1PyknGrUZxLByWUoUoZtABMXJibh254ZKW,2016,191,144,0.04989145,2703,0,1,250000000,princetonLocky
18MezVcSS99iB1ZAowjT4zNApRJau1tCDy,2016,239,144,0.005411382,6106,0,2,400000000,princetonLocky
15LWrbHfBaJEF5iWjXvWA1Ee1UrY6yeoPE,2016,194,144,0.08294142,5394,0,1,550000000,princetonLocky
16Qi7pbzNCHZv6b3we3H9NaEW5vBsaV6Gp,2016,277,0,1,1,0,1,150000000,princetonLocky
1EsEymkViwG3YP7dL6Q6kTxjcNHRpoyjVn,2016,82,144,0.068189551,4894,0,1,510000000,princetonLocky
1Ka7YG4PHFJvwZYKBVB1jzwp95nX5bcXVM,2016,133,54,0.000244141,1,0,1,150000000,princetonLocky
14noP772N7iZND71ho8abQaoMX6ZA3REds,2016,209,0,0.5,1,0,2,400000000,princetonLocky
1B8BDh4svtv41Z47XmHm1uoxka8wMFzRY5,2016,247,2,0.25,1,0,1,200000000,princetonLocky
1PxxRvWGMyQEWqiUpXX2jX1UCaEGEjsxRz,2016,273,2,0.375,2,0,2,550000000,princetonLocky
17CShkqepMLHizGySoedYUNCew86DzL84X,2016,69,2,1,1,0,2,50010000,princetonLocky
1FDzSmsPAm4oJ8RR2mTDfEqab5K6CSmUqd,2016,264,6,0.125,2,0,1,300000000,princetonLocky
1Msw5bot5VCG23KzRNCfJ5D2LkBYDVAyYs,2016,147,6,0.05283353,3,0,1,100000000,princetonLocky
15uFbCHzPfmGT4ocwFScLSgHayraEL9Pwu,2016,77,4,0.125,1,0,1,50000000,princetonLocky
1VDJaznt4FVJhp6Ef426dApgbTUbLEjr5,2016,238,16,0.1953125,7,0,1,400000000,princetonLocky
1FEweErLBZMJPtUqLjMAqCw5BzfucWP3uZ,2016,65,24,3.09E-07,1,0,1,400000000,princetonLocky
13i7Ytksd3JZRSBbsx7QVuQ2aL7waSmRHr,2016,114,0,0.5,1,0,1,150000000,princetonLocky
19ocNPNN95u8zjtGkJwxRpkESAYpmEi7A8,2016,90,2,0.5,1,0,1,50000000,princetonLocky
1C6jGBSn8dPyS2VustVGEjbpS9xwn2kXDW,2016,49,0,1,1,0,1,50000000,princetonLocky
12BfsGS7Jt33McacenxGkvaLnEGbTumo4y,2016,263,106,1.91E-06,1,0,1,300000000,princetonLocky
1NZdYPEeduVkCjETCLzxhm8t1zgzqvNVZu,2016,123,18,0.001953125,1,0,1,150000000,princetonLocky
1Ex1mnBgxpj2wxqL2DkWwst4zsTEJfupK9,2016,64,4,0.125,1,0,1,50000000,princetonLocky
19LZB5QkGQXbWB5zAxSDy3p6WkfssvdFbB,2016,270,40,0.475160751,36,0,1,399987570,princetonLocky
1JhhrigixdrAoV8bUJeYRAiQokphsJtycQ,2016,271,144,0.003677171,2237,0,1,400000000,princetonLocky
16DoxP5GCYEi6Sdsed5Bu5nW3JmH9odiTS,2016,152,50,0.017578125,2,0,1,700000000,princetonLocky
13oeKSdgBQiSCJxwNngiM9rCbNs3jTucRu,2016,48,144,0.709492535,7198,0,1,50000000,princetonLocky
17T38jN8cNZ9e7KnBS84TS4SrWA2kN6naU,2016,83,4,2,2,0,2,510000000,princetonLocky
1PYNY8irFBH68praWpUAXwvVp8yba7EzAE,2016,251,144,2.01E-05,1407,0,1,400000000,princetonLocky
18SZxTMMudZxSTg8QLuQEKxErELzX5mcxE,2017,18,76,0.0625,1,0,1,250000000,princetonLocky
1Byjyr15ty5mVwb7j5mzLqvjJrRUgdygE3,2016,89,0,0.5,1,0,1,100000000,princetonLocky
17YfLHqJkdPnpZbD3YAtW3LiNRszpmv2j8,2016,245,144,4.82E-10,1216,0,1,550000000,princetonLocky
18AgtWoVw9USavWoRFwX8AZWvUGK3n7VBX,2016,286,144,0.013019148,4149,0,2,100000000,princetonLocky
1JVB6dUMjPQUi1c6kUuYmJLY1grrmLq1Mf,2016,54,6,0.125,1,0,1,100000000,princetonLocky
19sY1xtWYfCbxsmC7QCytYCvLDwVJHm6Wh,2016,282,144,0.047057209,4041,0,1,300000000,princetonLocky
1GUCNYyS2ih8UsGdLxL7E8rM3dwE6RCYtC,2016,99,144,0.598772727,3457,0,1,100000000,princetonLocky
19bPJDBhX1H8bFNEmE1sd24CVQugZAMDBm,2016,236,2,0.166666667,1,0,1,300000000,princetonLocky
1DMyS5KL1tonZccRmuVUT2VMuXboKBzd7E,2016,273,22,0.0625,1,0,1,400000000,princetonLocky
13bMWAcFPB4tuRvte42yiyeittRSKfaJac,2016,85,8,0.125,1,0,2,100000000,princetonLocky
1AMmXj6sDpaL9wWHxJj5ZuWousrGk491sv,2016,90,0,0.5,1,0,2,410000000,princetonLocky
1CWLnDpf2agd94Gy63jUmXxvAUWD4VbmXv,2016,76,144,0.011865094,4825,0,2,50000000,princetonLocky
1Bj15pvBnyffDJ9ssUDD5iEv4GKPFs5sWW,2016,125,144,1.483446756,5204,2,3,410000000,princetonLocky
13uhVGvVCudKFRXgthLHXfHRnRbdfscfiC,2016,77,144,0.015994406,5160,0,2,400000000,princetonLocky
1MwZXK9JeLXVeXXjNwGNhQQ9dYkc4LMZMP,2016,77,2,0.5,1,0,1,50000000,princetonLocky
1GkyPG8nFVBMpQWd57ZX6LweAMeMuxrybv,2016,274,18,0.515625,2,0,1,300000000,princetonLocky
14v4DfqrEs6o2DyUuuqnQQAQB7dhcxT1y5,2016,70,0,1,1,0,1,49892060,princetonLocky
18286XPM1QjHsRa3N7EE6qjXxpG5iUkpJw,2016,85,116,0.650000042,9,0,2,410000000,princetonLocky
1AgLyuuDmTw6incqwxk6TBimuQ9zG5Whsb,2016,106,10,0.027777778,2,0,1,100000000,princetonLocky
1D8envXudrap4pUfeWJ7CE9ezjEjT953n5,2016,68,0,1,1,0,2,50000000,princetonLocky
1NSXKRgutPa6n7wtwunFKDZq65EMkGP85q,2016,292,4,0.125,1,0,1,300000000,princetonLocky
1Gy55axqu4kCRBX9Sf657AWGBrqNLZeYcA,2016,113,6,1,2,0,1,300000000,princetonLocky
1AnJTWQSPihM7c2LCfeb4keVkmNFGyG6WY,2016,145,144,0.348098523,4760,0,1,150000000,princetonLocky
1KUy1siEnrvaBeR1Xg6cZWwDJfpgd53FPK,2016,78,4,0.125,1,0,1,50000000,princetonLocky
113y9h8ch6wASL3DE4WDysDVxXa4LsNkH3,2016,89,144,0.132853303,871,0,1,400000000,princetonLocky
18yUrNehd5hDJ8rskRHGvQSWtDhP6iJLiJ,2016,84,6,0.1875,2,0,2,100000000,princetonLocky
13zaoV6F6jxHW6E5nvpU8w5oFfGczaHqDX,2016,137,2,0.5,1,0,1,86187425,princetonLocky
1Cqa1dJdPVVThB5MTc564zNWHwjxCRh2C9,2016,81,6,0.004166667,1,0,1,400000000,princetonLocky
1HpT1BevPbwnfZmEH27LQSho6MuJHUEAG,2016,79,2,0.029166667,3,0,1,400000000,princetonLocky
1GwY8k1hmks8EvzJ17rHqu4eWubs8Y6WFZ,2016,50,144,0.179219227,736,0,1,100000000,princetonLocky
1Ks25EqXQ8A26TLjo9X55PMFxiMsQs2jTo,2016,252,144,0.024007161,2384,0,1,200000000,princetonLocky
1LQfGwMoAVUbECPp9E2rrLmMgV3RzhkY6h,2016,133,0,1,1,0,2,200000000,princetonLocky
19hfeJ33V9ij2NNHfnzpUkXSS93KXhSw3B,2016,48,2,1,1,0,1,100000000,princetonLocky
1CNGoXgv1LVwjpMpKfp7MhSKq8nRo9DxRv,2016,242,144,0.231659012,6476,2,1,250000000,princetonLocky
1Ed2dUS6yQy3uHPkPfvuYwWpSGEm1FHS7V,2016,240,136,0.388726364,3895,0,1,200000000,princetonLocky
1B3athY7qxA89LQ2f2EZqQSvoJRt6v663t,2016,109,0,1,1,0,1,50000000,princetonLocky
1K69Gdc4CRWR2MYcYj8ha2jDpaG97Edy2H,2016,112,144,0.14452898,1959,0,1,75000000,princetonLocky
1BJJhmeY4SK4P7BKNs88wGTE7uUHxBgx6e,2016,217,8,0.125,1,0,1,200000000,princetonLocky
19KfBSwAfKfUAqNprpK4PLKe9rVJeQJwMd,2016,272,18,0.031857787,6,0,1,400000000,princetonLocky
1NmTETugypfug8Rjfr5kBxEoPvNSPQmqb8,2016,54,0,0.5,1,0,1,100000000,princetonLocky
1ZZJDU36vDwiQB4YvtJR1pym7J5AwdqZi,2016,281,0,0.125,1,0,2,300000000,princetonLocky
1BTvxBExMi3yEUFP5UgHcXdeSeG7WLHJtd,2016,126,144,0.063091515,596,0,1,403000000,princetonLocky
1ANhV7R3tdte1PJMRzjEJAJJ2bCJE59Q4N,2016,197,38,0.021579561,5,5,5,187820000,princetonLocky
1Dg9NyHGKyNtYpz6CAVh6fxwHgYno4AzCs,2016,187,12,0.008292643,4,0,1,250000000,princetonLocky
1FwDqyCUhBgXkdQgLGCAvgGjDmo48VQ2t5,2016,85,4,0.125,1,0,1,510000000,princetonLocky
1PbvRbjJoNyQwupJpuvufPLM2i3steQ7TF,2016,272,4,0.012854318,2,0,1,550000000,princetonLocky
1FzvXgTYpwr7j1ySg5GPXbFD8qHYQv9euA,2016,77,30,0.25,1,0,1,50000000,princetonLocky
17cHXo43DzpAjQbw2B83FtLU2gteXhcweX,2016,292,2,2,2,0,1,300000000,princetonLocky
1BzdHv7R7zL6rmWh1BnP4x5Faqqhaqxn2G,2016,90,2,0.2,6,0,1,100000000,princetonLocky
1LZvUYk3dgyVqXDU2j8s9yv24grhXk65Xs,2016,85,144,0.000530994,2802,0,1,100000000,princetonLocky
1HqwpMxPScbrnjkAYXseqvi4EaWUFoVVLH,2016,271,14,0.03125,1,0,1,300000000,princetonLocky
1B2vZoXSRigFGmCx4PZXS7j67LyTyD59qh,2016,90,2,0.5,1,0,1,100000000,princetonLocky
1MZz3B4z8BRayTPbzc9zcAyhmBRViPJ3do,2016,238,4,0.5,1,0,1,400000000,princetonLocky
18EudTbuTyZ8uygCufkAvbC4Xds9PNZvEN,2016,244,14,0.0625,1,0,1,200000000,princetonLocky
1MSFQVLW7mzUVgarTe62CDDyMEzcoVLExD,2016,90,2,0.5,1,0,1,100000000,princetonLocky
1PpC8avzypraEgxE3gzjKEbEdw1TtPbEvL,2016,50,0,1,1,0,2,100000000,princetonLocky
16QB7hBHrwpQqaz44kZ987kqYcnbA7DhtN,2016,153,0,0.5,1,0,2,200000000,princetonLocky
1ND3oAjPADDwUH7qLeCkg4RKm564Hy1QBY,2016,50,0,0.052631579,1,0,1,100000000,princetonLocky
1872DyPBJNj8fCZ7P5Mhu2X3rtnWsdA1yb,2016,85,34,7.73E-05,1,1,2,159000000,princetonLocky
1Kbq21V6mxPgumbR5RLMRgJgFrJXNnt9TK,2016,251,0,1,1,0,1,200000000,princetonLocky
1KNXiU3B4MdrcHztjgz4zK1wx5JMav9V1n,2016,90,66,3.81E-06,3,0,1,299990000,princetonLocky
19Cic8kcKMskWmfijSb2ZKddUQxtYKhE6d,2016,188,2,0.5,1,0,1,251000000,princetonLocky
166kx92AESr6WZaMD9vZCUGYiH4aJcmVyA,2016,75,144,0.020059612,4378,0,2,50000000,princetonLocky
1AAyZv2Ny3WrJ1qbfVBy11U9QJGZX7mC6x,2016,54,10,0.01,1,0,1,100000000,princetonLocky
124XtfRqTrw1HP1g15z15cVXB38T3EwUZR,2016,99,0,0.5,1,0,1,410000000,princetonLocky
1LCVgxEnuGrsuqoVjoK7WywQ8sPkyz944r,2016,285,144,0.001556429,5011,0,1,300000000,princetonLocky
1BuToT7PHGX3zX6QZiVmdDtEcaQhSt22DB,2016,50,0,1,1,0,1,100000000,princetonLocky
15EDPsV1x2JhXm2N8iDo8QUEyFdDZj8ane,2016,252,2,1,1,0,1,400000000,princetonLocky
149ETbogY6gyUrRDgxZaDG26Mx5gMEgq8t,2016,264,144,9.17E-09,457,0,1,400000000,princetonLocky
1HYZvkbRYEXYo74KhDLXkJz1tmifiWbGKv,2016,83,4,0.125,1,0,1,300000000,princetonLocky
1zqA5UzcHhQ6S82hF5Moaum3KgtP9yAxm,2016,256,0,0.5,1,0,1,400000000,princetonLocky
1CawSRCk9JDS6jCe8Tyh1KgtMECUAmUTQv,2016,105,144,0.351263548,3412,0,1,100000000,princetonLocky
